PC: 0, ACC: 0, OPCODE: acc, DATA: 6
PC: 281, ACC: 523, OPCODE: jmp, DATA: 124
PC: 405, ACC: 523, OPCODE: jmp, DATA: -90
PC: 315, ACC: 523, OPCODE: jmp, DATA: -248
PC: 67, ACC: 523, OPCODE: jmp, DATA: 410
PC: 477, ACC: 523, OPCODE: nop, DATA: 10
PC: 478, ACC: 523, OPCODE: acc, DATA: 26
PC: 479, ACC: 549, OPCODE: jmp, DATA: 39
PC: 518, ACC: 549, OPCODE: acc, DATA: 30
PC: 519, ACC: 579, OPCODE: jmp, DATA: -196
PC: 323, ACC: 579, OPCODE: acc, DATA: 4
PC: 324, ACC: 583, OPCODE: jmp, DATA: -251
PC: 73, ACC: 583, OPCODE: acc, DATA: -12
PC: 74, ACC: 571, OPCODE: jmp, DATA: 200
PC: 274, ACC: 571, OPCODE: jmp, DATA: -58
PC: 216, ACC: 571, OPCODE: acc, DATA: 14
PC: 217, ACC: 585, OPCODE: jmp, DATA: -57
PC: 160, ACC: 585, OPCODE: acc, DATA: 40
PC: 161, ACC: 625, OPCODE: acc, DATA: -3
PC: 162, ACC: 622, OPCODE: acc, DATA: -18
PC: 163, ACC: 604, OPCODE: nop, DATA: 359
PC: 164, ACC: 604, OPCODE: jmp, DATA: 9
PC: 173, ACC: 604, OPCODE: jmp, DATA: 13
PC: 186, ACC: 604, OPCODE: jmp, DATA: -125
PC: 61, ACC: 604, OPCODE: nop, DATA: 568
PC: 62, ACC: 604, OPCODE: acc, DATA: -14
PC: 63, ACC: 590, OPCODE: nop, DATA: 481
PC: 64, ACC: 590, OPCODE: acc, DATA: 47
PC: 65, ACC: 637, OPCODE: jmp, DATA: 163
PC: 228, ACC: 637, OPCODE: acc, DATA: 39
PC: 229, ACC: 676, OPCODE: jmp, DATA: 296
PC: 525, ACC: 676, OPCODE: jmp, DATA: -344
PC: 181, ACC: 676, OPCODE: acc, DATA: 24
PC: 182, ACC: 700, OPCODE: acc, DATA: 8
PC: 183, ACC: 708, OPCODE: jmp, DATA: 1
PC: 184, ACC: 708, OPCODE: jmp, DATA: 79
PC: 263, ACC: 708, OPCODE: acc, DATA: 30
PC: 264, ACC: 738, OPCODE: jmp, DATA: 88
PC: 352, ACC: 738, OPCODE: jmp, DATA: -261
PC: 91, ACC: 738, OPCODE: acc, DATA: 14
PC: 92, ACC: 752, OPCODE: jmp, DATA: 1
PC: 93, ACC: 752, OPCODE: jmp, DATA: 263
PC: 356, ACC: 752, OPCODE: jmp, DATA: 1
PC: 357, ACC: 752, OPCODE: acc, DATA: -5
PC: 358, ACC: 747, OPCODE: jmp, DATA: -304
PC: 54, ACC: 747, OPCODE: nop, DATA: 181
PC: 55, ACC: 747, OPCODE: jmp, DATA: 419
PC: 474, ACC: 747, OPCODE: acc, DATA: -3
PC: 475, ACC: 744, OPCODE: jmp, DATA: -273
PC: 202, ACC: 744, OPCODE: nop, DATA: 228
PC: 203, ACC: 744, OPCODE: acc, DATA: 4
PC: 204, ACC: 748, OPCODE: acc, DATA: 24
PC: 205, ACC: 772, OPCODE: jmp, DATA: -12
PC: 193, ACC: 772, OPCODE: nop, DATA: -18
PC: 194, ACC: 772, OPCODE: acc, DATA: -14
PC: 195, ACC: 758, OPCODE: acc, DATA: 19
PC: 196, ACC: 777, OPCODE: nop, DATA: 291
PC: 197, ACC: 777, OPCODE: jmp, DATA: 361
PC: 558, ACC: 777, OPCODE: acc, DATA: 29
PC: 559, ACC: 806, OPCODE: jmp, DATA: -8
PC: 551, ACC: 806, OPCODE: acc, DATA: -13
PC: 552, ACC: 793, OPCODE: acc, DATA: 50
PC: 553, ACC: 843, OPCODE: jmp, DATA: -223
PC: 330, ACC: 843, OPCODE: acc, DATA: 21
PC: 331, ACC: 864, OPCODE: acc, DATA: 45
PC: 332, ACC: 909, OPCODE: acc, DATA: 24
PC: 333, ACC: 933, OPCODE: jmp, DATA: -65
PC: 268, ACC: 933, OPCODE: acc, DATA: 37
PC: 269, ACC: 970, OPCODE: acc, DATA: -13
PC: 270, ACC: 957, OPCODE: jmp, DATA: 340
PC: 610, ACC: 957, OPCODE: acc, DATA: -17
PC: 611, ACC: 940, OPCODE: acc, DATA: 11
PC: 612, ACC: 951, OPCODE: acc, DATA: 10
PC: 613, ACC: 961, OPCODE: acc, DATA: 7
PC: 614, ACC: 968, OPCODE: jmp, DATA: -11
PC: 603, ACC: 968, OPCODE: acc, DATA: 39
PC: 604, ACC: 1007, OPCODE: acc, DATA: 27
PC: 605, ACC: 1034, OPCODE: acc, DATA: 50
PC: 606, ACC: 1084, OPCODE: nop, DATA: -360
PC: 607, ACC: 1084, OPCODE: jmp, DATA: -498
PC: 109, ACC: 1084, OPCODE: jmp, DATA: 1
PC: 110, ACC: 1084, OPCODE: jmp, DATA: 460
PC: 570, ACC: 1084, OPCODE: jmp, DATA: -555
PC: 15, ACC: 1084, OPCODE: acc, DATA: 20
PC: 16, ACC: 1104, OPCODE: acc, DATA: 25
PC: 17, ACC: 1129, OPCODE: acc, DATA: 3
PC: 18, ACC: 1132, OPCODE: acc, DATA: 10
PC: 19, ACC: 1142, OPCODE: jmp, DATA: 571
PC: 590, ACC: 1142, OPCODE: acc, DATA: 25
PC: 591, ACC: 1167, OPCODE: acc, DATA: -8
PC: 592, ACC: 1159, OPCODE: jmp, DATA: -200
PC: 392, ACC: 1159, OPCODE: acc, DATA: -7
PC: 393, ACC: 1152, OPCODE: acc, DATA: -10
PC: 394, ACC: 1142, OPCODE: acc, DATA: -16
PC: 395, ACC: 1126, OPCODE: jmp, DATA: -146
PC: 249, ACC: 1126, OPCODE: nop, DATA: -202
PC: 250, ACC: 1126, OPCODE: nop, DATA: -177
PC: 251, ACC: 1126, OPCODE: acc, DATA: -17
PC: 252, ACC: 1109, OPCODE: acc, DATA: 30
PC: 253, ACC: 1139, OPCODE: jmp, DATA: -128
PC: 125, ACC: 1139, OPCODE: acc, DATA: 22
PC: 126, ACC: 1161, OPCODE: acc, DATA: -4
PC: 127, ACC: 1157, OPCODE: jmp, DATA: 417
PC: 544, ACC: 1157, OPCODE: nop, DATA: 1
PC: 545, ACC: 1157, OPCODE: acc, DATA: -18
PC: 546, ACC: 1139, OPCODE: jmp, DATA: 74
PC: 620, ACC: 1139, OPCODE: acc, DATA: -4
PC: 621, ACC: 1135, OPCODE: acc, DATA: 19
PC: 622, ACC: 1154, OPCODE: nop, DATA: -329
PC: 623, ACC: 1154, OPCODE: jmp, DATA: -582
PC: 41, ACC: 1154, OPCODE: acc, DATA: 32
PC: 42, ACC: 1186, OPCODE: acc, DATA: -3
PC: 43, ACC: 1183, OPCODE: acc, DATA: 13
PC: 44, ACC: 1196, OPCODE: acc, DATA: 9
PC: 45, ACC: 1205, OPCODE: jmp, DATA: 175
PC: 220, ACC: 1205, OPCODE: nop, DATA: 362
PC: 221, ACC: 1205, OPCODE: acc, DATA: 28
PC: 222, ACC: 1233, OPCODE: jmp, DATA: 352
PC: 574, ACC: 1233, OPCODE: acc, DATA: 45
PC: 575, ACC: 1278, OPCODE: acc, DATA: 44
PC: 576, ACC: 1322, OPCODE: nop, DATA: -121
PC: 577, ACC: 1322, OPCODE: jmp, DATA: -322
PC: 255, ACC: 1322, OPCODE: nop, DATA: 84
PC: 256, ACC: 1322, OPCODE: acc, DATA: 21
PC: 257, ACC: 1343, OPCODE: acc, DATA: 3
PC: 258, ACC: 1346, OPCODE: jmp, DATA: -18
PC: 240, ACC: 1346, OPCODE: acc, DATA: 13
PC: 241, ACC: 1359, OPCODE: acc, DATA: -11
PC: 242, ACC: 1348, OPCODE: acc, DATA: 3
PC: 243, ACC: 1351, OPCODE: jmp, DATA: 96
PC: 339, ACC: 1351, OPCODE: acc, DATA: 49
PC: 340, ACC: 1400, OPCODE: nop, DATA: -105
PC: 341, ACC: 1400, OPCODE: acc, DATA: 17
PC: 342, ACC: 1417, OPCODE: jmp, DATA: 180
PC: 522, ACC: 1417, OPCODE: acc, DATA: 29
PC: 523, ACC: 1446, OPCODE: jmp, DATA: -153
PC: 370, ACC: 1446, OPCODE: acc, DATA: 39
PC: 0, ACC: 0, OPCODE: acc, DATA: 6
PC: 1, ACC: 6, OPCODE: acc, DATA: 21
PC: 2, ACC: 27, OPCODE: nop, DATA: 297
PC: 3, ACC: 27, OPCODE: jmp, DATA: 2
PC: 5, ACC: 27, OPCODE: acc, DATA: -7
PC: 6, ACC: 20, OPCODE: acc, DATA: 6
PC: 7, ACC: 26, OPCODE: acc, DATA: -16
PC: 8, ACC: 10, OPCODE: acc, DATA: 14
PC: 9, ACC: 24, OPCODE: jmp, DATA: 127
PC: 136, ACC: 24, OPCODE: acc, DATA: 30
PC: 137, ACC: 54, OPCODE: acc, DATA: 42
PC: 138, ACC: 96, OPCODE: acc, DATA: 21
PC: 139, ACC: 117, OPCODE: jmp, DATA: 231
PC: 370, ACC: 117, OPCODE: acc, DATA: 39
PC: 371, ACC: 156, OPCODE: acc, DATA: -14
PC: 372, ACC: 142, OPCODE: jmp, DATA: 39
PC: 411, ACC: 142, OPCODE: jmp, DATA: 1
PC: 412, ACC: 142, OPCODE: jmp, DATA: 8
PC: 420, ACC: 142, OPCODE: acc, DATA: -3
PC: 421, ACC: 139, OPCODE: acc, DATA: 24
PC: 422, ACC: 163, OPCODE: acc, DATA: 5
PC: 423, ACC: 168, OPCODE: nop, DATA: 159
PC: 424, ACC: 168, OPCODE: jmp, DATA: -322
PC: 102, ACC: 168, OPCODE: jmp, DATA: 1
PC: 103, ACC: 168, OPCODE: acc, DATA: 2
PC: 104, ACC: 170, OPCODE: acc, DATA: 38
PC: 105, ACC: 208, OPCODE: jmp, DATA: 40
PC: 145, ACC: 208, OPCODE: jmp, DATA: 2
PC: 147, ACC: 208, OPCODE: acc, DATA: -8
PC: 148, ACC: 200, OPCODE: acc, DATA: 47
PC: 149, ACC: 247, OPCODE: acc, DATA: -9
PC: 150, ACC: 238, OPCODE: acc, DATA: 11
PC: 151, ACC: 249, OPCODE: jmp, DATA: -35
PC: 116, ACC: 249, OPCODE: nop, DATA: 172
PC: 117, ACC: 249, OPCODE: acc, DATA: 6
PC: 118, ACC: 255, OPCODE: nop, DATA: 299
PC: 119, ACC: 255, OPCODE: jmp, DATA: 298
PC: 417, ACC: 255, OPCODE: acc, DATA: 46
PC: 418, ACC: 301, OPCODE: jmp, DATA: -322
PC: 96, ACC: 301, OPCODE: acc, DATA: -12
PC: 97, ACC: 289, OPCODE: jmp, DATA: 248
PC: 345, ACC: 289, OPCODE: acc, DATA: 1
PC: 346, ACC: 290, OPCODE: nop, DATA: -285
PC: 347, ACC: 290, OPCODE: acc, DATA: 26
PC: 348, ACC: 316, OPCODE: acc, DATA: -15
PC: 349, ACC: 301, OPCODE: jmp, DATA: 216
PC: 565, ACC: 301, OPCODE: nop, DATA: -98
PC: 566, ACC: 301, OPCODE: acc, DATA: 47
PC: 567, ACC: 348, OPCODE: acc, DATA: 21
PC: 568, ACC: 369, OPCODE: jmp, DATA: -322
PC: 246, ACC: 369, OPCODE: acc, DATA: 30
PC: 247, ACC: 399, OPCODE: jmp, DATA: 251
PC: 498, ACC: 399, OPCODE: acc, DATA: 42
PC: 499, ACC: 441, OPCODE: acc, DATA: 27
PC: 500, ACC: 468, OPCODE: jmp, DATA: -112
PC: 388, ACC: 468, OPCODE: acc, DATA: -16
PC: 389, ACC: 452, OPCODE: nop, DATA: -6
PC: 390, ACC: 452, OPCODE: jmp, DATA: -223
PC: 167, ACC: 452, OPCODE: acc, DATA: -8
PC: 168, ACC: 444, OPCODE: acc, DATA: -14
PC: 169, ACC: 430, OPCODE: jmp, DATA: 1
PC: 170, ACC: 430, OPCODE: nop, DATA: 123
PC: 171, ACC: 430, OPCODE: nop, DATA: 117
PC: 172, ACC: 430, OPCODE: jmp, DATA: -63
PC: 109, ACC: 430, OPCODE: jmp, DATA: 1
PC: 110, ACC: 430, OPCODE: jmp, DATA: 460
PC: 570, ACC: 430, OPCODE: jmp, DATA: -555
PC: 15, ACC: 430, OPCODE: acc, DATA: 20
PC: 16, ACC: 450, OPCODE: acc, DATA: 25
PC: 17, ACC: 475, OPCODE: acc, DATA: 3
PC: 18, ACC: 478, OPCODE: acc, DATA: 10
PC: 19, ACC: 488, OPCODE: jmp, DATA: 571
PC: 590, ACC: 488, OPCODE: acc, DATA: 25
PC: 591, ACC: 513, OPCODE: acc, DATA: -8
PC: 592, ACC: 505, OPCODE: jmp, DATA: -200
PC: 392, ACC: 505, OPCODE: acc, DATA: -7
PC: 393, ACC: 498, OPCODE: acc, DATA: -10
PC: 394, ACC: 488, OPCODE: acc, DATA: -16
PC: 395, ACC: 472, OPCODE: jmp, DATA: -146
PC: 249, ACC: 472, OPCODE: nop, DATA: -202
PC: 250, ACC: 472, OPCODE: nop, DATA: -177
PC: 251, ACC: 472, OPCODE: acc, DATA: -17
PC: 252, ACC: 455, OPCODE: acc, DATA: 30
PC: 253, ACC: 485, OPCODE: jmp, DATA: -128
PC: 125, ACC: 485, OPCODE: acc, DATA: 22
PC: 126, ACC: 507, OPCODE: acc, DATA: -4
PC: 127, ACC: 503, OPCODE: jmp, DATA: 417
PC: 544, ACC: 503, OPCODE: nop, DATA: 1
PC: 545, ACC: 503, OPCODE: acc, DATA: -18
PC: 546, ACC: 485, OPCODE: jmp, DATA: 74
PC: 620, ACC: 485, OPCODE: acc, DATA: -4
PC: 621, ACC: 481, OPCODE: acc, DATA: 19
PC: 622, ACC: 500, OPCODE: nop, DATA: -329
PC: 623, ACC: 500, OPCODE: jmp, DATA: -582
PC: 41, ACC: 500, OPCODE: acc, DATA: 32
PC: 42, ACC: 532, OPCODE: acc, DATA: -3
PC: 43, ACC: 529, OPCODE: acc, DATA: 13
PC: 44, ACC: 542, OPCODE: acc, DATA: 9
PC: 45, ACC: 551, OPCODE: jmp, DATA: 175
PC: 220, ACC: 551, OPCODE: nop, DATA: 362
PC: 221, ACC: 551, OPCODE: acc, DATA: 28
PC: 222, ACC: 579, OPCODE: jmp, DATA: 352
PC: 574, ACC: 579, OPCODE: acc, DATA: 45
PC: 575, ACC: 624, OPCODE: acc, DATA: 44
PC: 576, ACC: 668, OPCODE: nop, DATA: -121
PC: 577, ACC: 668, OPCODE: jmp, DATA: -322
PC: 255, ACC: 668, OPCODE: nop, DATA: 84
PC: 256, ACC: 668, OPCODE: acc, DATA: 21
PC: 257, ACC: 689, OPCODE: acc, DATA: 3
PC: 258, ACC: 692, OPCODE: jmp, DATA: -18
PC: 240, ACC: 692, OPCODE: acc, DATA: 13
PC: 241, ACC: 705, OPCODE: acc, DATA: -11
PC: 242, ACC: 694, OPCODE: acc, DATA: 3
PC: 243, ACC: 697, OPCODE: jmp, DATA: 96
PC: 339, ACC: 697, OPCODE: acc, DATA: 49
PC: 340, ACC: 746, OPCODE: nop, DATA: -105
PC: 341, ACC: 746, OPCODE: acc, DATA: 17
PC: 342, ACC: 763, OPCODE: jmp, DATA: 180
PC: 522, ACC: 763, OPCODE: acc, DATA: 29
PC: 523, ACC: 792, OPCODE: jmp, DATA: -153
PC: 370, ACC: 792, OPCODE: acc, DATA: 39
PC: 0, ACC: 0, OPCODE: acc, DATA: 6
PC: 1, ACC: 6, OPCODE: acc, DATA: 21
PC: 2, ACC: 27, OPCODE: nop, DATA: 297
PC: 3, ACC: 27, OPCODE: jmp, DATA: 2
PC: 5, ACC: 27, OPCODE: acc, DATA: -7
PC: 6, ACC: 20, OPCODE: acc, DATA: 6
PC: 7, ACC: 26, OPCODE: acc, DATA: -16
PC: 8, ACC: 10, OPCODE: acc, DATA: 14
PC: 9, ACC: 24, OPCODE: jmp, DATA: 127
PC: 136, ACC: 24, OPCODE: acc, DATA: 30
PC: 137, ACC: 54, OPCODE: acc, DATA: 42
PC: 138, ACC: 96, OPCODE: acc, DATA: 21
PC: 139, ACC: 117, OPCODE: jmp, DATA: 231
PC: 370, ACC: 117, OPCODE: acc, DATA: 39
PC: 371, ACC: 156, OPCODE: acc, DATA: -14
PC: 372, ACC: 142, OPCODE: jmp, DATA: 39
PC: 411, ACC: 142, OPCODE: jmp, DATA: 1
PC: 412, ACC: 142, OPCODE: jmp, DATA: 8
PC: 420, ACC: 142, OPCODE: acc, DATA: -3
PC: 421, ACC: 139, OPCODE: acc, DATA: 24
PC: 422, ACC: 163, OPCODE: acc, DATA: 5
PC: 423, ACC: 168, OPCODE: nop, DATA: 159
PC: 424, ACC: 168, OPCODE: jmp, DATA: -322
PC: 102, ACC: 168, OPCODE: jmp, DATA: 1
PC: 103, ACC: 168, OPCODE: acc, DATA: 2
PC: 104, ACC: 170, OPCODE: acc, DATA: 38
PC: 105, ACC: 208, OPCODE: jmp, DATA: 40
PC: 145, ACC: 208, OPCODE: jmp, DATA: 2
PC: 147, ACC: 208, OPCODE: acc, DATA: -8
PC: 148, ACC: 200, OPCODE: acc, DATA: 47
PC: 149, ACC: 247, OPCODE: acc, DATA: -9
PC: 150, ACC: 238, OPCODE: acc, DATA: 11
PC: 151, ACC: 249, OPCODE: jmp, DATA: -35
PC: 116, ACC: 249, OPCODE: nop, DATA: 172
PC: 117, ACC: 249, OPCODE: acc, DATA: 6
PC: 118, ACC: 255, OPCODE: nop, DATA: 299
PC: 119, ACC: 255, OPCODE: jmp, DATA: 298
PC: 417, ACC: 255, OPCODE: acc, DATA: 46
PC: 418, ACC: 301, OPCODE: jmp, DATA: -322
PC: 96, ACC: 301, OPCODE: acc, DATA: -12
PC: 97, ACC: 289, OPCODE: jmp, DATA: 248
PC: 345, ACC: 289, OPCODE: acc, DATA: 1
PC: 346, ACC: 290, OPCODE: nop, DATA: -285
PC: 347, ACC: 290, OPCODE: acc, DATA: 26
PC: 348, ACC: 316, OPCODE: acc, DATA: -15
PC: 349, ACC: 301, OPCODE: jmp, DATA: 216
PC: 565, ACC: 301, OPCODE: nop, DATA: -98
PC: 566, ACC: 301, OPCODE: acc, DATA: 47
PC: 567, ACC: 348, OPCODE: acc, DATA: 21
PC: 568, ACC: 369, OPCODE: jmp, DATA: -322
PC: 246, ACC: 369, OPCODE: acc, DATA: 30
PC: 247, ACC: 399, OPCODE: jmp, DATA: 251
PC: 498, ACC: 399, OPCODE: acc, DATA: 42
PC: 499, ACC: 441, OPCODE: acc, DATA: 27
PC: 500, ACC: 468, OPCODE: jmp, DATA: -112
PC: 388, ACC: 468, OPCODE: acc, DATA: -16
PC: 389, ACC: 452, OPCODE: nop, DATA: -6
PC: 390, ACC: 452, OPCODE: jmp, DATA: -223
PC: 167, ACC: 452, OPCODE: acc, DATA: -8
PC: 168, ACC: 444, OPCODE: acc, DATA: -14
PC: 169, ACC: 430, OPCODE: jmp, DATA: 1
PC: 170, ACC: 430, OPCODE: jmp, DATA: 123
PC: 293, ACC: 430, OPCODE: acc, DATA: 32
PC: 294, ACC: 462, OPCODE: jmp, DATA: -214
PC: 80, ACC: 462, OPCODE: acc, DATA: 20
PC: 81, ACC: 482, OPCODE: acc, DATA: 15
PC: 82, ACC: 497, OPCODE: acc, DATA: 0
PC: 83, ACC: 497, OPCODE: acc, DATA: 26
PC: 84, ACC: 523, OPCODE: jmp, DATA: 197
PC: 281, ACC: 523, OPCODE: jmp, DATA: 124
PC: 405, ACC: 523, OPCODE: jmp, DATA: -90
PC: 315, ACC: 523, OPCODE: jmp, DATA: -248
PC: 67, ACC: 523, OPCODE: jmp, DATA: 410
PC: 477, ACC: 523, OPCODE: nop, DATA: 10
PC: 478, ACC: 523, OPCODE: acc, DATA: 26
PC: 479, ACC: 549, OPCODE: jmp, DATA: 39
PC: 518, ACC: 549, OPCODE: acc, DATA: 30
PC: 519, ACC: 579, OPCODE: jmp, DATA: -196
PC: 323, ACC: 579, OPCODE: acc, DATA: 4
PC: 324, ACC: 583, OPCODE: jmp, DATA: -251
PC: 73, ACC: 583, OPCODE: acc, DATA: -12
PC: 74, ACC: 571, OPCODE: jmp, DATA: 200
PC: 274, ACC: 571, OPCODE: jmp, DATA: -58
PC: 216, ACC: 571, OPCODE: acc, DATA: 14
PC: 217, ACC: 585, OPCODE: jmp, DATA: -57
PC: 160, ACC: 585, OPCODE: acc, DATA: 40
PC: 161, ACC: 625, OPCODE: acc, DATA: -3
PC: 162, ACC: 622, OPCODE: acc, DATA: -18
PC: 163, ACC: 604, OPCODE: nop, DATA: 359
PC: 164, ACC: 604, OPCODE: jmp, DATA: 9
PC: 173, ACC: 604, OPCODE: jmp, DATA: 13
PC: 186, ACC: 604, OPCODE: jmp, DATA: -125
PC: 61, ACC: 604, OPCODE: nop, DATA: 568
PC: 62, ACC: 604, OPCODE: acc, DATA: -14
PC: 63, ACC: 590, OPCODE: nop, DATA: 481
PC: 64, ACC: 590, OPCODE: acc, DATA: 47
PC: 65, ACC: 637, OPCODE: jmp, DATA: 163
PC: 228, ACC: 637, OPCODE: acc, DATA: 39
PC: 229, ACC: 676, OPCODE: jmp, DATA: 296
PC: 525, ACC: 676, OPCODE: jmp, DATA: -344
PC: 181, ACC: 676, OPCODE: acc, DATA: 24
PC: 182, ACC: 700, OPCODE: acc, DATA: 8
PC: 183, ACC: 708, OPCODE: jmp, DATA: 1
PC: 184, ACC: 708, OPCODE: jmp, DATA: 79
PC: 263, ACC: 708, OPCODE: acc, DATA: 30
PC: 264, ACC: 738, OPCODE: jmp, DATA: 88
PC: 352, ACC: 738, OPCODE: jmp, DATA: -261
PC: 91, ACC: 738, OPCODE: acc, DATA: 14
PC: 92, ACC: 752, OPCODE: jmp, DATA: 1
PC: 93, ACC: 752, OPCODE: jmp, DATA: 263
PC: 356, ACC: 752, OPCODE: jmp, DATA: 1
PC: 357, ACC: 752, OPCODE: acc, DATA: -5
PC: 358, ACC: 747, OPCODE: jmp, DATA: -304
PC: 54, ACC: 747, OPCODE: nop, DATA: 181
PC: 55, ACC: 747, OPCODE: jmp, DATA: 419
PC: 474, ACC: 747, OPCODE: acc, DATA: -3
PC: 475, ACC: 744, OPCODE: jmp, DATA: -273
PC: 202, ACC: 744, OPCODE: nop, DATA: 228
PC: 203, ACC: 744, OPCODE: acc, DATA: 4
PC: 204, ACC: 748, OPCODE: acc, DATA: 24
PC: 205, ACC: 772, OPCODE: jmp, DATA: -12
PC: 193, ACC: 772, OPCODE: nop, DATA: -18
PC: 194, ACC: 772, OPCODE: acc, DATA: -14
PC: 195, ACC: 758, OPCODE: acc, DATA: 19
PC: 196, ACC: 777, OPCODE: nop, DATA: 291
PC: 197, ACC: 777, OPCODE: jmp, DATA: 361
PC: 558, ACC: 777, OPCODE: acc, DATA: 29
PC: 559, ACC: 806, OPCODE: jmp, DATA: -8
PC: 551, ACC: 806, OPCODE: acc, DATA: -13
PC: 552, ACC: 793, OPCODE: acc, DATA: 50
PC: 553, ACC: 843, OPCODE: jmp, DATA: -223
PC: 330, ACC: 843, OPCODE: acc, DATA: 21
PC: 331, ACC: 864, OPCODE: acc, DATA: 45
PC: 332, ACC: 909, OPCODE: acc, DATA: 24
PC: 333, ACC: 933, OPCODE: jmp, DATA: -65
PC: 268, ACC: 933, OPCODE: acc, DATA: 37
PC: 269, ACC: 970, OPCODE: acc, DATA: -13
PC: 270, ACC: 957, OPCODE: jmp, DATA: 340
PC: 610, ACC: 957, OPCODE: acc, DATA: -17
PC: 611, ACC: 940, OPCODE: acc, DATA: 11
PC: 612, ACC: 951, OPCODE: acc, DATA: 10
PC: 613, ACC: 961, OPCODE: acc, DATA: 7
PC: 614, ACC: 968, OPCODE: jmp, DATA: -11
PC: 603, ACC: 968, OPCODE: acc, DATA: 39
PC: 604, ACC: 1007, OPCODE: acc, DATA: 27
PC: 605, ACC: 1034, OPCODE: acc, DATA: 50
PC: 606, ACC: 1084, OPCODE: nop, DATA: -360
PC: 607, ACC: 1084, OPCODE: jmp, DATA: -498
PC: 109, ACC: 1084, OPCODE: jmp, DATA: 1
PC: 110, ACC: 1084, OPCODE: jmp, DATA: 460
PC: 570, ACC: 1084, OPCODE: jmp, DATA: -555
PC: 15, ACC: 1084, OPCODE: acc, DATA: 20
PC: 16, ACC: 1104, OPCODE: acc, DATA: 25
PC: 17, ACC: 1129, OPCODE: acc, DATA: 3
PC: 18, ACC: 1132, OPCODE: acc, DATA: 10
PC: 19, ACC: 1142, OPCODE: jmp, DATA: 571
PC: 590, ACC: 1142, OPCODE: acc, DATA: 25
PC: 591, ACC: 1167, OPCODE: acc, DATA: -8
PC: 592, ACC: 1159, OPCODE: jmp, DATA: -200
PC: 392, ACC: 1159, OPCODE: acc, DATA: -7
PC: 393, ACC: 1152, OPCODE: acc, DATA: -10
PC: 394, ACC: 1142, OPCODE: acc, DATA: -16
PC: 395, ACC: 1126, OPCODE: jmp, DATA: -146
PC: 249, ACC: 1126, OPCODE: nop, DATA: -202
PC: 250, ACC: 1126, OPCODE: nop, DATA: -177
PC: 251, ACC: 1126, OPCODE: acc, DATA: -17
PC: 252, ACC: 1109, OPCODE: acc, DATA: 30
PC: 253, ACC: 1139, OPCODE: jmp, DATA: -128
PC: 125, ACC: 1139, OPCODE: acc, DATA: 22
PC: 126, ACC: 1161, OPCODE: acc, DATA: -4
PC: 127, ACC: 1157, OPCODE: jmp, DATA: 417
PC: 544, ACC: 1157, OPCODE: nop, DATA: 1
PC: 545, ACC: 1157, OPCODE: acc, DATA: -18
PC: 546, ACC: 1139, OPCODE: jmp, DATA: 74
PC: 620, ACC: 1139, OPCODE: acc, DATA: -4
PC: 621, ACC: 1135, OPCODE: acc, DATA: 19
PC: 622, ACC: 1154, OPCODE: nop, DATA: -329
PC: 623, ACC: 1154, OPCODE: jmp, DATA: -582
PC: 41, ACC: 1154, OPCODE: acc, DATA: 32
PC: 42, ACC: 1186, OPCODE: acc, DATA: -3
PC: 43, ACC: 1183, OPCODE: acc, DATA: 13
PC: 44, ACC: 1196, OPCODE: acc, DATA: 9
PC: 45, ACC: 1205, OPCODE: jmp, DATA: 175
PC: 220, ACC: 1205, OPCODE: nop, DATA: 362
PC: 221, ACC: 1205, OPCODE: acc, DATA: 28
PC: 222, ACC: 1233, OPCODE: jmp, DATA: 352
PC: 574, ACC: 1233, OPCODE: acc, DATA: 45
PC: 575, ACC: 1278, OPCODE: acc, DATA: 44
PC: 576, ACC: 1322, OPCODE: nop, DATA: -121
PC: 577, ACC: 1322, OPCODE: jmp, DATA: -322
PC: 255, ACC: 1322, OPCODE: nop, DATA: 84
PC: 256, ACC: 1322, OPCODE: acc, DATA: 21
PC: 257, ACC: 1343, OPCODE: acc, DATA: 3
PC: 258, ACC: 1346, OPCODE: jmp, DATA: -18
PC: 240, ACC: 1346, OPCODE: acc, DATA: 13
PC: 241, ACC: 1359, OPCODE: acc, DATA: -11
PC: 242, ACC: 1348, OPCODE: acc, DATA: 3
PC: 243, ACC: 1351, OPCODE: jmp, DATA: 96
PC: 339, ACC: 1351, OPCODE: acc, DATA: 49
PC: 340, ACC: 1400, OPCODE: nop, DATA: -105
PC: 341, ACC: 1400, OPCODE: acc, DATA: 17
PC: 342, ACC: 1417, OPCODE: jmp, DATA: 180
PC: 522, ACC: 1417, OPCODE: acc, DATA: 29
PC: 523, ACC: 1446, OPCODE: jmp, DATA: -153
PC: 370, ACC: 1446, OPCODE: acc, DATA: 39
PC: 0, ACC: 0, OPCODE: acc, DATA: 6
PC: 1, ACC: 6, OPCODE: acc, DATA: 21
PC: 2, ACC: 27, OPCODE: nop, DATA: 297
PC: 3, ACC: 27, OPCODE: jmp, DATA: 2
PC: 5, ACC: 27, OPCODE: acc, DATA: -7
PC: 6, ACC: 20, OPCODE: acc, DATA: 6
PC: 7, ACC: 26, OPCODE: acc, DATA: -16
PC: 8, ACC: 10, OPCODE: acc, DATA: 14
PC: 9, ACC: 24, OPCODE: jmp, DATA: 127
